,Review,Ratings,class
533,"We,reserv,compact,better,car,thru,hotwirecom,went,dollar,airport,pick,ask,someth,better,troy,gave,us,chevi,spark,car,neither,us,even,heard,arriv,park,spot,highli,disappoint,especi,sinc,surround,mani,much,better,vehicl,slow,sunday,didnt,realiz,check,line,hotel,didnt,even,get,compact,better,economi,level,vehicl,shame,troy,dollarr,car,veri,shoddi,interact,drive,tin,around,hill,pittsburgh,remind,us,everyday,use,dollar",Negative,1
534,"crook,turn,fraud,never,rent,dollar,To,go,detail,second,third,time,rent,first,time,issu,We,wonder,bad,review,then,time,dollar,true,color,shine,We,rent,car,pgh,PA,problem,We,car,long,weekend,car,wreck,accid,noth,not,even,scratch,return,car,someon,work,dollar,actual,look,IT,over,AS,WE,return,IT,problem,then,2,3,week,later,I,got,call,dollar,claim,FL,tell,I,pay,500,accid,I,never,they,said,sent,letter,ago,bill,address,explain,To,day,I,still,havent,gotten,letter,My,fiancé,I,ask,letter,sent,My,current,residenti,address,state,state,week,ago,would,send,letter,again,letter,they,call,I,ask,anoth,letter,still,wait,We,find,littl,odd,letter,hasnt,made,one,address,yet,keep,tri,collect,money,us,fraud,ask,absolut,never,rent,I,would,actual,give,zero,star,I,could,their,compani,need,investig,fraud,and,shut,I,willingli,pay,rent,car,somewher,actual,treat,custom,respect,doesnt,tri,collect,money,without,proof",Negative,1
535,"employe,courteou,got,car,quickli,via,dollar,express,membership,avoid,usual,upsel,troubl,return,keptshown,sub10,mile,ga,receipt,despit,reserv,compact,I,provid,tini,chevi,spark,subcompact,imag,next,economi,class,websit,otherwis,car,clean,XM,assign,someth,tini,chevi,spark,someon,made,compact,reserv,borderlin,fraud,book,luckili,short,reserv,I,didnt,get,troubl,due,serious,underpow,engin",Negative,1
536,"the,worst,100,horribl,No,one,use,dollar,rent,A,car,ever,they,crook,charg,straight,rip,everi,turn,there,plenti,car,rental,compani,use,must,rent,car,Id,give,zero,star,option",Negative,1
537,"they,ad,nearli,10,charg,gasolin,even,though,I,return,complet,full,wa,assur,agent,would,credit,back,It,wasnt,have,abl,get,remov,charg,ive,rent,dollar,satisfactorili,locat,never,busi,avoid,cost",Negative,1
538,"id,give,zero,star,option,honestlythi,compani,borderlin,corrupt,I,rent,ive,never,wors,experienceactu,ive,never,bad,experi,til,dollar,go,compani,dollar",Negative,1
539,"terribl,the,staff,front,desk,aw,went,best,friend,wed,wed,planner,amaz,night,front,desk,ladi,denis,rudest,person,she,mean,told,us,didnt,care,call,manag,curtain,In,room,shut,big,light,right,outsid",Negative,1
540,"alway,stay,flight,earli,veri,clean,veri,easi,find,wendi,bob,evan,across,street,other,they,take,u,airport,pic,u,never,problem,room,alway,clean,someth,wrong,correct,they,pool,bar,restaur,alway,friendli,u,get,cooki,bittl,watet",Positive,0
541,"hotel,bad,clean,the,toilet,way,close,showertub,Is,go,still,shower,lol,AC,room,made,nois,night,late,night,shuttl,ride,check,both,shuttl,driver,front,desk,guy,obvious,happi,job,show,overal,bad",Negative,1
542,"great,experi,hotel,staff,help,friendli,easi,park,clean,room,they,fruit,front,counter,excel,choic,fli,pittsburgh,airport",Positive,0
543,"realli,nice,relax,awesom,hotel,It,exactli,need,A,great,night,rest,lot,space,did,I,mention,relax,We,pick,place,sinc,earli,morn,flight,next,day,unfortun,werent,long,sinc,check,late,sooo,wonder,nonetheless,front,desk,folk,polit,nice,lot,park,larg,park,lot,It,awesom,way,thick,absorb,soft,luxuri,towel",Positive,0
544,"probabl,25,star,attend,event,they,ran,entre,20,peopl,left,serv,replenish,what,food,OK,typic,buffet,No,coffe,ice,tea,I,guess,could,buy,money,10,hous,wine,8,domest,beer,I,understand,room,hot,dark,small,luckili,spend,night,thought,doubletre,would,lot,better",Negative,1
545,"stop,pittsburgh,famili,vacat,Im,hilton,honor,member,I,tri,book,room,hilton,airport,call,immedi,transfer,reserv,without,even,hear,date,I,want,reserv,after,40,min,hold,reserv,I,gave,book,onlin,when,confirm,came,follow,week,after,anoth,20,minut,I,manag,correct,reserv,By,arriv,hotel,cours,larg,empti,ask,room,2,bed,given,price,30,onlin,pricewa,told,rude,clerk,couldnt,match,onlin,price,despit,show,reserv,the,manag,wasnt,help,either,the,answer,cant,left,went,next,door,marriott,got,king,couch,bed,roll,89,40,less,hilton,avoid,hotel",Negative,1
546,"excel,room,bed,pillow,there,pokéstop,right,outsid,front,door,could,reach,place,hotel,most,staff,friendli,although,one,interact,manag,desk,attend,rude,the,restaur,offer,noth,look,excit,overpr,but,stillth,room,size,bed,pillow,staff,merit,four,star,I,wish,45,rate",Positive,0
547,"the,doubl,tree,alway,good,stay,I,mean,alway,good,stay,I,enjoy,cooki,check,the,front,staff,realli,nice,room,fridg,microwav,downstair,com,area,It,great,We,stay,week,ago,make,trip,easier,airport,night,with,flight,leav,0600,us,live,hour,half,airport,mention,2hour,ahead,check,intern,flight,So,opt,stay,hotel,near,airport,smart,move,hubbi,partth,room,super,clean,bath,tub,shower,TV,good,size,cabl,cours,howev,usual,flip,straight,hgtv,If,look,nice,stay,pick,doubl,tree",Positive,0
548,"I,order,room,third,parti,site,26,cheaper,night,hhonor,order,directli,hotel,site,I,alreadi,disappoint,check,fine,the,room,bizarr,layout,you,cant,open,door,closet,bathroom,simultan,combin,three,So,good,luck,your,tri,exit,bathroom,someon,closet,your,liter,stuck,the,pool,lower,level,littl,weird,It,strong,smell,chlorin,cloudi,there,group,kid,act,wild,jumpingdiv,run,jump,hot,tub,right,next,indoor,pool,pool,there,absolut,NO,towel,swim,area,I,use,phone,call,front,desk,one,answer,I,tri,sever,time,final,give,walk,two,drip,wet,kid,front,desk,the,attend,could,care,less,werent,towel,one,answer,phone,I,advis,send,someon,check,pool,I,ask,hous,keep,bring,towel,room,get,2,towel,bathroom,half,hour,later,still,hadnt,receiv,towel,call,front,desk,they,dont,offer,complimentari,breakfast,suggest,buy,1299,breakfast,option,We,pass,the,room,hair,bathroom,sticki,floor,around,toilet,big,chunk,hair,bed,floor,It,come,refriger,microwav,right,next,bed,dont,count,ask,stay,check,either,I,liter,told,ok,your,good,extent,convers,front,desk,attend",Negative,1
549,"four,night,feel,like,realli,bad,steerag,room,tini,boat,the,bathroom,smalltoo,small,absolut,zero,counter,space,god,help,tri,open,door,someon,left,closet,open,even,tiniest,bit,It,close,Im,surpris,build,code,allow,danger,flaw,you,could,easili,get,lock,trap,fire,I,think,crappi,build,built,stop,build,anyth,charact,pennsylvania,build,code,inspect,truli,dump,the,bed,sag,the,hallway,dark,cramp,the,room,old,beyond,help,the,air,condition,seem,run,want,72,68,one,night,78,next,72,yet,mean,72,that,said,staff,friendli,help,I,increas,review,one,two,star,base,sole,staff,come,hilton,time,sell,old,place,super,8,build,someth,new,thi,seriou,blemish,otherwis,gener,clear,complexion",Negative,1
550,"nice,room,book,onlin,5,adult,when,arriv,didnt,room,5,didnt,want,us,roll,away,bed,said,could,give,us,extra,blanket,pillow,As,much,I,love,mother,n,law,husband,cant,fit,doubl,bed,ladi,desk,want,argu,help,us,We,even,offer,leav,find,differ,hotel,final,agre,give,us,roll,away,kept,say,fire,hazard,final,I,said,I,guess,one,us,die,there,fire",Negative,1
551,"from,warm,cooki,check,I,knew,place,go,great,lol,the,front,desk,staff,awesom,even,though,Im,area,still,let,hidden,gem,area,egg,nat,next,door,great,I,call,noisi,guest,hallway,liter,sit,lean,door,talk,cell,12am,drunk,much,lol,matter,handl,immedi,anyhow,hotel,kept,nice,everyth,clean,perfect,the,housekeep,staff,member,I,interact,one,morn,super,sweet,nice,recommend,favorit,lunch,spot,street,I,look,place,I,wasnt,awar,happen,also,fave,area,littl,laugh,primanti,omg,drool,yum,the,room,huge,the,bed,pillow,dreami,If,get,back,side,hotel,get,real,great,view,thi,liter,close,everyth,If,head,north,ga,station,walgreen,mcdonald,dunkin,donut,thing,open,late,If,head,south,find,arbi,ga,station,egg,nat,directli,across,street,bob,evan,even,daili,destin,side,airport,take,710,minut,get,around,south,end,great,locat,also,If,your,sign,hilton,reward,get,point,stay,eventu,end,earn,free,night",Positive,0
552,"bad,bad,bad,like,sleep,time,squar,horrend,cacophoni,nois,throughout,night,I,idea,there,continu,barrag,thud,nois,room,night,long,like,realli,obes,guy,jump,around,but,couldnt,must,someth,mainten,It,make,sens,the,floor,wall,structur,weak,poorli,design,simpli,cannot,shield,vibrat,On,top,there,relentless,slam,door,ever,15,minut,idea,I,get,clue,sound,come,room,there,quarter,inch,gap,bottom,door,fail,cover,thi,doesnt,explain,vibrat,issu,someon,jump,around,place,explain,sound,travel,room,the,gap,bottom,door,seal,sweep,smoke,retard,devic,also,prevent,sound,room,door,clear,sunlight,I,saw,mani,door,the,nois,may,exacerb,fact,room,close,side,stairwel,In,locat,problem,need,ensur,stair,well,door,pad,reduc,nois,proxim,room,especi,sound,proof,havent,done,It,wouldnt,surpris,lack,door,sealer,also,fire,safeti,risk,well,attitud,checkin,OK,later,I,call,desk,find,shave,kit,concierg,middl,age,ladi,confirm,item,I,could,come,get,bad,attitud,like,I,idiot,thi,doesnt,chang,rate,though,one,person,subsequ,encount,staff,fulli,pleasant,sometim,get,oneoff,bad,experi,bed,bumpi,soft,like,sleep,huge,spong,uncomfort,pillow,sheet,cover,musti,smell,like,sweatbodi,odur,suspicion,might,lightli,use,previou,guest,rather,replac,cleaner,straighten,dure,whole,stay,ladder,park,front,entranc,canopi,big,clue,plan,stay,the,mainten,shoddi,admitedli,sort,mainten,go,imagin,leav,ladder,front,entranc,home,day,I,gener,like,doubl,tree,one,take,advic,avoid,place,isnt,worth,decid,gambl,stay,two,thing,1,insist,away,side,stairwel,2,check,bottom,door,seal,ignor,advic,peril,prepar,experi,long,night,hell",Negative,1
553,"I,surpris,find,excel,restaur,doubl,tree,hotel,next,airport,kudo,chef,I,sou,vide,short,rib,good,3,michelin,restaur",Positive,0
554,"two,part,review,dont,love,part,1,I,initi,came,attend,wed,I,never,realli,hotel,wed,I,expect,somewhat,unglamor,experi,boy,I,wrong,they,put,magnific,event,includ,everyth,ceremoni,recept,right,premis,the,ceremoni,held,outsid,patio,area,they,set,area,beauti,white,chair,form,aisl,allow,wed,parti,make,way,front,To,say,ceremoni,quick,understat,It,liter,I,knew,after,ceremoni,everyon,move,insid,cocktail,appet,the,area,use,rather,small,least,felt,way,mayb,everyon,seem,gather,one,side,instead,taken,advantag,whole,space,I,assum,person,book,wed,book,packag,deal,I,sure,packag,deal,like,one,I,attend,includ,open,bar,seem,pleas,mani,peopl,the,bartend,pleasant,abl,make,drink,could,think,suppli,I,partak,appet,portion,I,cannot,speak,tast,pretti,impress,spread,finger,food,onc,cocktail,hour,encourag,enter,ballroom,area,recept,the,way,set,gave,notion,expans,space,danc,floor,middl,bridal,parti,tabl,tabl,side,guest,two,bar,area,set,attend,guest,need,food,serv,servic,staff,the,food,pretti,amaz,I,must,say,Im,sure,packag,mix,match,accommod,tast,guest,I,rememb,three,select,choos,beef,chicken,vegetarian,friendli,option,they,also,section,list,allergi,may,avoid,catastroph,It,basic,four,cours,meal,serv,appet,two,rather,big,ravioli,stuf,spinach,feta,chees,balsam,vinegar,oil,line,plate,alfredo,sauc,top,ravioli,when,combin,tast,quit,amaz,Up,next,salad,field,green,nice,mixtur,basic,veget,youd,find,salad,the,entre,pretti,amaz,chicken,breast,delight,sauc,place,asparagu,spear,side,color,potato,the,thing,I,cannot,judg,cake,due,allergi,onc,dinner,serv,danc,floor,began,get,full,everyon,danc,rest,night,away,Of,cours,cooki,tabl,pennsylvania,wed,_____________________________________________________________,part,2,hotel,review,check,smooth,process,A,click,comput,program,room,key,I,way,dure,check,offer,cooki,unfortun,I,abl,partak,due,allergi,god,I,sound,like,broken,record,even,though,I,could,partak,cooki,abl,offer,piec,fresh,fruit,pretti,amaz,the,room,pretti,amaz,huge,understat,space,room,all,amen,would,find,typic,hotel,room,free,wifi,local,TV,station,basic,cabl,let,us,talk,bathroom,bit,thi,littl,bit,meh,area,dont,get,wrong,everyth,niceexcept,tub,there,numer,nick,tub,mayb,even,someth,like,gash,the,light,pretti,bad,well,It,dim,hard,see,one,thing,I,like,trash,divid,one,side,trash,one,side,recycl,the,bad,thing,room,locat,right,next,stairwel,I,know,noth,could,fault,howev,fun,hear,door,slam,time,peopl,use,also,housekeep,check,noon,If,see,Do,not,disturb,sign,door,leav",Positive,0
555,"We,arriv,late,even,greet,energet,sincer,smile,the,gentleman,mustv,psychic,caus,immedi,pull,warm,carbi,chocol,chip,walnut,cooki,sinc,I,busi,slam,treat,nostril,awaken,whiff,better,half,check,us,there,hotel,left,right,within,area,sinc,pittsburgh,airport,5,minut,away,habit,choic,doubletre,pleas,rememb,prefer,conveni,near,airport,hear,plane,I,knowshould,obviou,free,wifi,usual,thank,ye,free,park,I,swear,car,park,rental,airport,lol,benefici,now,locat,offer,free,bottl,water,least,room,but,floor,coke,vend,machin,150,dasani,avail,Oh,bigelow,brand,hot,tea,I,tickl,there,sheetz,block,away,sinc,dont,ga,stationconveni,store,chain,urban,hood,grab,snackabl,munchi,gratifi,liquid,plu,crave,breakfast,dinner,head,bob,evan,across,street,they,free,wifi,nom,work,ipad,mini,laptop,for,bath,bodi,find,crabtre,evelyn,citron,line,overal,solid,3star,businessfriendli,hotel,chain,experi,theyr,consist,accommod,profession,ive,use,workshopsmeet,past,life,I,continu,consid,workrel,tripsev",Negative,1
556,"An,older,properti,the,toilet,leak,floor,light,room,poor,typic,price,drink,food",Negative,1
557,"730,and,theyr,construct,hotel,perfect,way,start,morn,especi,sinc,Im,stayin,overnight,due,flight,cancel,liter,how,DO,you,let,construct,worker,work,ON,your,hotel,AT,730,morn,beyond,comprehens",Negative,1
558,"thi,winner,hotel,nice,apport,room,good,bar,restaur,friendli,staff,dont,know,ill,back,pittsburgh,time,soon,place,short,list,place,stay",Positive,0
559,"veri,small,radiu,shuttl,lot,aircrew,get,stuck,hotel,extend,period,time,go,nowher,doesnt,matter,nice,place,your,trap,dont,like,they,take,downtown,5,though,realli,Do,make,lot,money,doubt,My,guess,fulli,capabl,transport,peopl,anywher,dont,want,even,reliabl,custom,aircrew,tri,avoid,encourag,compani,find,hotel",Negative,1
560,"I,stay,one,night,one,cheaper,room,everyth,hotel,great,they,complimentari,shuttl,airport,they,busi,center,two,comput,printer,fax,machin,photocopi,On,site,restaur,I,delici,lunch,bar,there,also,24,hour,conveni,store,snack,drink,medic,toiletri,from,I,read,gym,pool,hot,tub,well,I,didnt,opportun,tri,they,free,wifi,throughout,entir,hotel,checkin,breez,give,warm,chocol,chip,cooki,the,room,incred,spaciou,one,comfort,bed,ive,ever,slept,I,normal,wake,time,night,they,starbuck,coffe,tazo,tea,room,bathroom,neutrogena,product,Id,definit,recommend,stay",Positive,0
561,"My,husband,rick,I,stay,last,weekend,1260812708,We,went,christma,celebr,old,economi,villag,saturday,night,follow,day,went,footbal,parti,one,rick,friend,live,nearbi,not,want,drive,way,back,squirrel,hill,return,next,day,found,great,rate,hotel,wwwhotwirecom,the,doubletre,absolut,wonder,onenight,get,away,they,wonder,littl,touch,like,free,hot,beverag,day,fresh,cooki,upon,check,alway,good,diabet,case,goe,low,middl,nightand,the,room,absolut,spaciou,rick,I,one,smaller,room,standard,king,the,room,includ,work,desk,ergonom,chair,someth,ive,never,seen,hotel,27,flat,screen,tv,the,bed,firm,lot,pillow,some,larger,room,includ,suit,live,room,the,doubletre,also,pool,fit,room,made,use,the,pool,littl,small,minilap,want,the,fit,room,typic,hotel,fit,room,coupl,univers,fit,machin,cardio,machin,I,like,abl,workout,breakfast,chang,the,drawback,larger,hotel,usual,dont,offer,complimentari,breakfast,In,fact,breakfast,place,usual,expens,although,restaur,jackson,littl,moder,mani,hotel,restaur,strang,dont,show,nearbi,bob,evan,websit,list,nearbi,restaur,We,ate,instead,save,lot,money,that,asid,terrif,hotel",Positive,0
562,"thi,one,nicer,hotel,ive,stay,the,employe,check,us,friendli,didnt,make,impact,stay,anoth,employe,kind,attitud,well,they,give,free,appet,2,drink,includ,stay",Positive,0
563,"I,like,druri,hotel,the,room,spaciou,modern,they,provid,meal,I,found,qualiti,food,decreas,staff,alway,friendli",Positive,0
564,"I,stay,druri,inn,visit,sick,grandma,north,carolina,I,must,say,made,stay,great,one,I,didnt,come,contact,one,rude,person,guest,even,realli,nice,thi,hotel,worth,everi,cent,you,get,breakfast,dinner,everyday,tate,delici,free,coffe,day,popcorn,I,even,littl,coffe,machin,room,I,stay,when,I,go,back,I,know,I,stay,alreadi,recommend,druri,inn,famili,member,go,A,huge,thank,staff,druri,inn,mad,stay,great,one,guy,best,much,love",Positive,0
565,"I,would,highli,recommend,hotel,the,staff,focus,custom,servic,all,employe,friendli,talk,our,room,clean,nice,they,serv,great,hotel,breakfast,dinner,I,would,definit,stay",Positive,0
566,"first,class,way,love,staff,incred,kickback,offer,free,hot,food,drink,2,complimentari,alcohol,drink,adultsscrumpti,breakfast,buffet,clean,eyepleas,room,comfi,bed,pool,couldnt,ask,I,alway,look,druri,wherev,travel,take,us",Positive,0
567,"outstand,servic,welcom,arriv,room,great,breakfast,awesom,whole,crew,work,step,larg,group,breakfast,the,meet,room,space,great",Positive,0
568,"My,famili,live,charlott,local,We,pipe,break,flood,hous,caus,us,move,hotel,hous,repair,I,honestli,say,peopl,druri,inn,nicest,around,they,knew,situat,help,around,three,week,the,hotel,clean,nice,comfort,It,quiet,well,It,nice,good,breakfast,dinner,drink,includ,day,consid,long,stay,amaz,see,consist,help,friendli,thank,staff,manag,great,stay",Positive,0
569,"We,came,stay,soccer,the,staff,accommod,polit,profession,friendli,the,room,clean,breakfast,amaz,I,want,give,special,shout,tim,He,one,profession,custom,servic,driven,peopl,I,met,long,time,We,definit,return,edit,includeaft,alreadi,check,came,back,hotel,soccer,game,bc,freez,rain,boy,need,chang,cloth,the,staff,let,us,use,facil,gave,us,towel,If,I,give,5,star,I",Positive,0
570,"thi,first,time,stay,druri,inn,far,absolut,best,hotel,ive,stay,ever,ive,stay,mani,I,travel,busi,first,welcom,courtesi,staff,includ,manag,unmatch,I,mean,everyon,spoke,ask,I,overal,extrem,friendli,It,scare,I,pinch,make,sure,I,hadnt,die,gone,heaven,isnt,norm,hotel,experi,the,king,room,decent,size,clean,the,bed,oh,soft,comfi,five,fluffi,pillow,I,like,the,walkin,shower,nice,I,think,littl,seat,attach,case,get,lazi,shower,idk,the,free,recept,isnt,anyth,like,ive,experienc,normal,recept,finger,food,bottl,beverag,No,their,recept,includ,full,cours,meal,chicken,fajita,spanish,rice,black,bean,larg,bake,potato,chicken,noodl,soup,load,potato,soup,bacon,hot,dog,nacho,chees,jalapeño,salsa,salad,trim,plu,two,free,alcohol,beverag,unlimit,non,alcohol,beverag,breakfast,equal,astound,biscuit,pepper,gravi,sausag,patti,scrambl,egg,hash,brown,waffl,yogurt,cereal,fruit,unlimit,beverag,soda,juic,coffe,tea,they,also,allow,take,food,room,come,back,second,I,didnt,overheard,manag,tell,someon,thi,place,beyond,impress,ive,alreadi,book,anoth,stay,famili,vacat,memphi,decemb,115,night,total,recommend,place,theyr,expens,especi,everyth,get,124,night,steal,opinion",Positive,0
571,"all,staff,nice,accommod,the,place,look,good,free,breakfast,dinner,give,drink,ticket,they,also,indoor,outdoor,pool,I,want,leav,We,stay,wait,move,new,hous,I,happi,learn,great,local,hotel,I,direct,friend,cowork,futur",Positive,0
572,"from,minut,walk,moment,left,receiv,except,servic,everi,staff,member,encount,My,first,statement,upon,arriv,smell,clean,check,check,pleasant,quick,the,room,clean,spaciou,comfort,the,breakfast,one,best,I,seen,hot,cold,item,avail,plenti,seat,friendli,staff,even,landscap,hotel,well,thought,perfectli,maintain,the,manag,hotel,obvious,take,great,pride,hotel,cant,wait,stay",Positive,0
573,"great,room,great,drink,hour,We,enorm,snack,truli,didnt,need,dinner,the,assist,manag,gem,everi,day,check,everyon,then,breakfast,anoth,huge,select,thi,might,new,favorit,forget,HI,HI,express,hampton,thi,excel,I,hope,reward,program,pay",Positive,0
574,"love,love,hotel,it,clean,interior,date,the,employe,nice,the,price,worth,offer,mani,nice,deal,also,give,free,good,qualiti,food,breakfast,call,kickback,like,dinner,I,highli,recommend,place,they,secur,outsid,night,make,guest,feel,secur",Positive,0
575,"We,alway,tri,stay,druri,inn,possibl,they,clean,comfort,peopl,friendli,help,the,breakfast,even,offer,good,highli,recommend",Positive,0
576,"youll,hardpress,find,someth,better,price,rang,great,staff,gener,manag,friendli,engag,custom,staff,help,need,food,great,room,veri,comfort,clean,good,amen,familyown,chain,treatguestsasfamili,philosophi",Positive,0
577,"As,first,time,druri,realli,like,hotel,the,staff,awesom,nice,courteou,the,hotel,clean,outsid,you,tell,pretti,new,they,locat,right,major,highway,everyth,seem,close,easi,drive,the,hotel,fit,room,that,machin,good,qualiti,clean,towel,for,car,park,lot,safe,see,car,room,the,pool,pretti,cool,insid,the,breakfast,good,better,hotel,come,north,carolina,the,room,super,clean,I,like,NO,smoke,the,hotel,alway,smell,good,bed,super,comfort,bathroom,come,everyth,basic,need,I,didnt,use,product,I,brought,home,overal,I,like,they,werent,cheapest,expens,one,but,Im,glad,I,chose,I,came,referr,expediacom,share,review,well",Positive,0
578,"nice,big,room,modernnew,pool,gym,hot,tub,free,food,drink,everi,even,530700,thi,kind,incred,salad,pasta,hot,dog,nacho,free,soda,tea,2,free,alcohol,drink,save,us,quit,bit,money,three,us,didnt,feel,need,eat,afterward,havent,breakfast,yet,assum,pretti,good,close,carowind,10,minut,drive,mayb",Positive,0
579,"perfect,thi,hotel,amaz,after,nightmar,anoth,hotel,found,gem,it,pristin,comfort,appoint,best,staff,they,found,birthday,went,way,improv,dismal,day,they,absolut,amaz,I,cant,say,enough,good,thing,Do,favor,stay,charlott,uber,conveni,locat,there,rubi,tuesday,next,door,didnt,eat,We,brought,two,dog,along,paid,25,per,night,pet,fee,there,nice,pet,area,back,it,flat,two,main,area,offer,trash,dog,wast,it,super,clean,the,ground,whole,well,manicur,incred,clean,the,shower,larg,water,pressur,excel,conveni,uptown,downtown,uber,cost,14,9,restaur,7,mile,away,I,love,place,ill,back,thank,choos,right,peopl,right,job,your,amaz,I,hope,get,recognit,deserv",Positive,0
580,"beauti,brand,new,hotel,We,privileg,stay,locat,open,three,day,the,staff,friendli,breakfast,morn,yummi,plenti,option,our,room,comfort,everyth,need,there,rubi,tuesday,within,walk,distanc,the,neg,larg,famili,stay,kid,past,midnight,We,could,hear,talk,scream,slam,door,We,use,sound,machin,phone,help",Positive,0
581,"never,stay,druri,inn,that,gonna,chang,hospit,employe,free,food,night,free,hot,breakfast,2,free,drink,bar,5307,guest,dont,book,hotelscom,bookingcom,price,dont,chang,pester,email,fals,advertis,50,great,aaa,discount,almost,30",Positive,0
582,"thi,hotel,littl,pricey,I,paid,got,suit,worth,the,pool,hot,tub,great,kid,I,got,two,free,check,drink,free,popcorn,lobbi,day,kid,melissa,anoth,gentleman,help,check,bartend,also,pleasur,all,I,recommend,hotel",Positive,0
583,"anoth,great,druri,may,make,perman,travel,choic,one,place,true,breakfast,they,even,donut,us,start,day,coffe,donut,the,even,get,togeth,use,dinner,place,staff,help,help,us,locat,area,busi,they,happi,leav,us,when,I,travel,I,need,clean,sheet,full,maid,servic,onli,draw,back,local,newspap,usa,today,avail",Positive,0
584,"lot,amen,lack,basic,thi,hotel,fairli,price,includ,hot,breakfast,morn,even,kickback,rotat,menu,there,also,popcorn,machin,that,free,access,day,soda,machin,conveni,upon,check,us,21,receiv,even,drink,card,good,two,complimentari,adult,beverag,sound,great,right,now,neg,the,bed,glorifi,trampolin,It,hard,even,slightest,move,jar,bed,partner,the,showertoilet,room,small,your,taller,5,5,knee,touch,door,your,use,facil,the,bathtub,small,soap,dish,perfect,height,hit,head,your,height,shoulder,your,husband,overal,I,would,say,place,fine,quick,weekend,stay,anymor,2,3,night,find,differ,hotel",Negative,1
585,"I,stay,hotel,sinc,I,travel,work,pleasant,hotel,stay,ive,ever,part,they,greet,everi,time,come,door,check,walk,door,see,need,anyth,matter,walk,someon,work,greet,see,need,anyth,thing,go,the,hotel,uptod,though,biggest,hotel,big,need,traffic,come,If,ever,curiou,go,stay,you,wont,disappoint,druri,hotel,I,didnt,pay,trip,I,next,time,I,definit,I,shock,low,rate,get",Positive,0
586,"I,would,highli,recommend,hotel,free,wifi,free,hot,breakfast,good,locat,differenti,druri,sever,other,charlott,extrem,friendli,staff,veri,attent,accommod,especi,manag,I,usual,stay,northlak,druri,I,stay,univers,locat,I,feel,like,went,extra,mile",Positive,0
587,"clean,room,comfi,bed,staff,super,friendli,rate,reason,they,allow,three,dog,15,hotel,clean,didnt,funki,smell,like,pet,friendli,place,breakfast,larg,varieti,item,hot,cook,oatmeal,waffl,station,yogurt,bagel,donut,pastri,yummi,butteri,scrambl,egg,todiefor,fresh,biscuit,gravi,will,def,back,ever,come,way",Positive,0
588,"it,nice,place,stay,it,clean,friendli,staff,complimentari,food,drink,want,partak,place,eat,within,walk,distanc",Positive,0
589,"I,cant,wait,till,next,month,till,birthday,I,love,druri,free,food,drink,Im,legal,get,alcohol,beverag",Positive,0
590,"We,stay,kati,check,employe,friendli,help,they,gave,us,anniversari,goodi,bag,departur,great,breakfast",Positive,0
591,"first,time,ive,stay,amaz,great,friendli,staff,went,way,make,us,comfort,free,drink,kickback,hour,good,full,servic,breakfast,will,definit,back",Positive,0
592,"I,want,start,review,tell,druri,inn,best,hotel,I,ever,I,hotel,three,separ,time,So,ye,third,perfect,stay,hotel,chain,I,write,five,star,review,show,everyon,truli,amaz,compani,when,arriv,famili,six,origin,room,adjoin,they,saw,facial,express,broke,news,immedi,got,work,fix,We,end,adjoin,room,thank,kind,peopl,behind,desk,there,great,pool,area,indooroutdoor,mean,half,pool,indoor,half,outdoor,includ,hot,tub,well,tabl,chair,the,room,clean,spaciou,full,bodi,mirror,closet,desk,chair,TV,dresser,nightstand,obvious,bed,two,depend,room,the,bathroom,spotless,plenti,towel,soap,there,also,free,breakfast,buffet,morn,absolut,wonder,bonu,until,1000,PM,free,popcorn,soda,machin,snack",Positive,0
593,"the,room,clean,bed,comfort,hotel,quiet,I,like,bathshow,separ,sink,they,offer,free,wifi,free,breakfast,free,long,distanc,free,happi,hour,drink,5307pm,the,room,mani,charg,outlet,good,qualiti,TV,overal,nice,room,good,price,My,one,complaint,heater,blow,cold,air,turn,heat,better,make,room,colder,instead,warmer,want,januari",Positive,0
594,"free,soda,free,popcorn,free,breakfast,complimentari,everyth,servic,peopl,nice,score,pricelin,deal,honestli,one,best,hotel,chain,ive,stay,price,No,complaint,consid,everyth,I,need,budget,jacuzzi,pool,nice,also,room,clean",Positive,0
595,"highli,recommend,hotel,80120night,price,point,the,staff,friendli,alway,great,attitud,they,offer,great,free,breakfast,two,free,drink,happi,hour,the,room,clean,comfort,I,definit,stay",Positive,0
596,"I,stay,druri,work,somewher,probabl,north,100,night,the,staff,amaz,for,money,cant,beat,I,accumul,lot,point,I,use,I,take,famili,vacat,disney",Positive,0
597,"stay,one,night,last,night,I,absolut,complaint,veri,clean,good,breakfast,nice,staff,probabl,best,hotel,ive,price,rang",Positive,0
